,2006_01,2006_02,2006_03,2006_04,2006_05,2006_06,2006_07,2006_08,2006_09,2006_10,2006_11,2006_12,2007_01,2007_02,2007_03,2007_04,2007_05,2007_06,2007_07,2007_08,2007_09,2007_10,2007_11,2007_12,2008_01,2008_02,2008_03,2008_04,2008_05,2008_06,2008_07,2008_08,2008_09,2008_10,2008_11,2008_12,2009_01,2009_02,2009_03,2009_04,2009_05,2009_06,2009_07,2009_08,2009_09,2009_10,2009_11,2009_12,2010_01,2010_02,2010_03,2010_04,2010_05,2010_06,2010_07,2010_08,2010_09,2010_10,2010_11,2010_12,2011_01,2011_02,2011_03,2011_04,2011_05,2011_06,2011_07,2011_08,2011_09,2011_10,2011_11,2011_12,2012_01,2012_02,2012_03,2012_04,2012_05,2012_06,2012_07,2012_08,2012_09,2012_10,2012_11,2012_12,2013_01,2013_02,2013_03,2013_04,2013_05,2013_06,2013_07,2013_08,2013_09,2013_10,2013_11,2013_12,2014_01,2014_02,2014_03,2014_04,2014_05,2014_06,2014_07,2014_08,2014_09,2014_10,2014_11,2014_12,2015_01,2015_02,2015_03,2015_04,2015_05,2015_06,2015_07,2015_08,2015_09,2015_10,2015_11,2015_12,2016_01,2016_02,2016_03,2016_04,2016_05,2016_06,2016_07,2016_08,2016_09,2016_10,2016_11,2016_12,2017_01,2017_02,2017_03,2017_04,2017_05,2017_06,2017_07,2017_08,2017_09,2017_10,2017_11,2017_12,2018_01,2018_02,2018_03,2018_04,2018_05,2018_06,2018_07,2018_08,2018_09,2018_10,2018_11,2018_12
tr.268,3.7726594,2.308663027,3.287368285,3.7726594,3.7726594,2.308663027,3.510386291,3.405078135,3.7726594,3.510386291,3.153943612,3.287368285,3.153943612,4.04086852,3.7726594,4.152078742,3.846749171,4.252150977,4.152078742,3.915727357,3.915727357,3.605657726,3.7726594,3.405078135,3.7726594,3.510386291,3.405078135,3.692639631,3.605657726,3.605657726,3.7726594,4.298666493,3.405078135,3.287368285,2.817908141,3.605657726,3.287368285,3.692639631,1.906263449,3.510386291,3.7726594,3.605657726,3.7726594,3.405078135,3.510386291,3.405078135,3.153943612,3.692639631,3.692639631,3.7726594,3.692639631,3.153943612,3.692639631,3.405078135,3.980253859,3.287368285,4.203366004,3.510386291,3.605657726,3.510386291,3.287368285,2.999957292,3.692639631,3.915727357,3.846749171,3.980253859,3.405078135,3.605657726,3.692639631,4.04086852,3.7726594,3.405078135,3.405078135,3.605657726,4.04086852,2.999957292,3.510386291,2.595265483,3.605657726,3.7726594,3.405078135,3.7726594,3.510386291,2.308663027,3.915727357,2.308663027,2.999957292,3.153943612,3.153943612,3.846749171,4.04086852,3.980253859,3.915727357,3.846749171,3.510386291,2.817908141,3.153943612,3.846749171,3.287368285,3.510386291,4.152078742,3.510386291,3.7726594,3.405078135,3.692639631,3.510386291,2.595265483,3.846749171,2.817908141,3.287368285,3.287368285,3.287368285,2.595265483,3.153943612,3.605657726,3.405078135,3.7726594,3.510386291,3.405078135,2.817908141,2.999957292,3.405078135,2.308663027,3.287368285,3.846749171,4.04086852,3.405078135,3.153943612,2.999957292,2.817908141,3.287368285,2.999957292,2.999957292,3.510386291,3.287368285,3.605657726,3.510386291,3.510386291,2.595265483,3.153943612,3.510386291,2.999957292,2.308663027,2.595265483,2.817908141,3.7726594,3.605657726,2.999957292,3.7726594,3.510386291,3.510386291,3.287368285,3.510386291,3.153943612,1.22920285,3.153943612
tr.299,4.421270798,4.184903847,4.734911529,4.654872169,4.310054159,4.3672077,4.521347705,4.612314566,4.421270798,4.844107037,4.041822201,4.567865094,4.567865094,4.421270798,4.772650454,4.472560571,4.695692389,4.612314566,4.612314566,3.779511152,4.567865094,4.942544339,4.844107037,4.910796476,4.521347705,4.567865094,4.310054159,4.612314566,4.878007572,4.421270798,4.695692389,4.695692389,4.249435352,4.421270798,4.567865094,4.310054159,4.734911529,4.115919548,4.734911529,4.472560571,4.310054159,4.695692389,4.3672077,4.041822201,4.249435352,4.567865094,4.878007572,4.612314566,4.567865094,4.041822201,3.874798712,4.654872169,4.772650454,4.421270798,4.249435352,4.521347705,4.844107037,4.310054159,4.421270798,4.421270798,4.249435352,4.184903847,4.910796476,4.809016844,4.734911529,3.874798712,4.809016844,4.809016844,4.567865094,4.521347705,4.654872169,4.654872169,4.184903847,4.612314566,4.942544339,4.695692389,4.734911529,4.184903847,3.874798712,4.844107037,4.567865094,4.521347705,4.521347705,4.472560571,4.421270798,3.961792883,4.249435352,4.521347705,4.521347705,4.654872169,4.249435352,3.874798712,4.310054159,4.734911529,4.695692389,4.521347705,4.115919548,4.421270798,4.115919548,4.310054159,4.695692389,3.961792883,4.184903847,4.612314566,4.878007572,3.961792883,3.779511152,3.674181206,4.310054159,4.115919548,3.779511152,4.310054159,4.472560571,3.961792883,4.878007572,4.3672077,4.612314566,3.422971829,4.472560571,4.184903847,4.654872169,4.421270798,4.772650454,4.612314566,4.612314566,4.844107037,3.874798712,4.115919548,4.472560571,3.961792883,4.310054159,4.567865094,4.472560571,4.3672077,4.472560571,3.961792883,3.874798712,4.184903847,4.3672077,4.472560571,4.421270798,4.809016844,4.612314566,4.521347705,4.249435352,4.115919548,3.556440903,3.779511152,4.472560571,3.961792883,3.874798712,4.115919548,4.184903847,4.612314566,3.674181206,4.521347705
tr.300,4.655932422,4.655932422,4.26391722,4.78267907,4.412324519,4.996247077,4.758582384,4.851669683,4.377235872,5.015294845,4.851669683,4.733890703,4.851669683,4.510758022,4.446223661,4.62853472,4.829197529,4.62853472,4.479011303,4.479011303,4.303134201,4.571379196,4.180544588,4.479011303,4.682599496,4.682599496,4.758582384,4.600365226,4.510758022,4.873647933,4.758582384,4.78267907,4.916206355,4.708573899,4.180544588,4.223099433,4.62853472,4.377235872,4.655932422,4.976829444,4.682599496,4.541527878,4.873647933,4.412324519,4.340871204,4.655932422,4.957027297,4.682599496,4.78267907,4.223099433,4.806208762,5.088052708,4.873647933,4.829197529,4.78267907,4.682599496,4.541527878,4.682599496,5.070353474,4.708573899,4.223099433,3.817701413,4.600365226,4.78267907,4.412324519,4.733890703,4.851669683,4.851669683,4.758582384,4.733890703,4.916206355,4.62853472,4.851669683,4.655932422,4.571379196,4.412324519,4.377235872,4.758582384,4.708573899,4.62853472,4.9368251,4.895153523,4.600365226,4.682599496,4.26391722,4.655932422,4.682599496,4.510758022,4.510758022,4.479011303,4.541527878,4.541527878,4.996247077,4.340871204,4.62853472,4.571379196,3.878312247,4.446223661,4.089584472,4.26391722,4.62853472,4.682599496,4.303134201,4.708573899,4.510758022,4.758582384,4.733890703,4.571379196,4.340871204,4.479011303,4.62853472,4.62853472,4.758582384,4.682599496,4.479011303,5.105444125,4.600365226,4.62853472,4.446223661,4.446223661,4.340871204,4.62853472,4.733890703,4.571379196,4.510758022,4.600365226,4.303134201,4.541527878,4.600365226,4.412324519,4.446223661,4.040801493,4.136098259,4.040801493,4.510758022,4.136098259,4.682599496,4.571379196,4.682599496,4.733890703,4.180544588,4.446223661,4.510758022,3.878312247,4.377235872,4.377235872,4.26391722,3.347886095,4.303134201,4.377235872,4.758582384,4.340871204,4.340871204,4.303134201,4.136098259,4.136098259
tr.301,4.491954217,4.317613911,4.707054635,4.106328185,4.106328185,4.317613911,3.75808975,4.408578298,4.268828301,4.769572595,4.738802079,4.738802079,4.531172565,4.364129979,4.45113489,4.217540299,4.217540299,3.575828043,4.45113489,4.045712303,4.106328185,4.364129979,4.568910786,4.163479276,4.364129979,4.045712303,4.163479276,4.64036617,4.769572595,4.408578298,4.408578298,4.364129979,4.364129979,4.364129979,4.828411098,4.364129979,4.605276544,4.163479276,4.364129979,4.408578298,4.738802079,4.491954217,4.163479276,4.769572595,4.106328185,4.491954217,4.268828301,4.364129979,4.491954217,4.163479276,4.738802079,4.64036617,4.491954217,3.912204337,4.408578298,4.531172565,3.912204337,4.268828301,4.568910786,4.491954217,4.364129979,4.317613911,4.491954217,4.491954217,4.674266194,4.106328185,3.75808975,3.912204337,4.491954217,3.67110423,4.408578298,4.738802079,4.106328185,4.268828301,4.163479276,4.364129979,3.470513465,4.491954217,3.981184326,4.217540299,3.981184326,4.268828301,3.981184326,4.217540299,3.912204337,3.981184326,4.45113489,4.106328185,4.163479276,3.35279464,3.75808975,3.912204337,4.408578298,4.605276544,4.217540299,3.75808975,4.106328185,3.67110423,3.981184326,4.163479276,4.217540299,3.06535042,3.75808975,3.912204337,4.408578298,4.408578298,4.491954217,4.531172565,4.605276544,4.106328185,4.317613911,4.408578298,4.217540299,4.531172565,4.268828301,3.981184326,4.045712303,4.268828301,3.981184326,4.268828301,4.106328185,3.981184326,4.045712303,4.45113489,4.268828301,4.045712303,4.163479276,3.981184326,3.912204337,4.45113489,3.75808975,3.470513465,4.45113489,3.575828043,3.67110423,3.575828043,3.912204337,3.981184326,3.575828043,3.575828043,4.106328185,3.838112334,3.981184326,3.981184326,3.219356883,3.219356883,3.75808975,3.575828043,4.531172565,4.45113489,3.470513465,3.67110423,4.163479276,3.75808975,3.75808975,3.838112334
tr.302,4.638623904,4.233188022,4.387324745,4.233188022,4.313222948,4.456312635,4.099672732,3.945546861,4.520847079,4.456312635,4.581468322,4.233188022,4.422413445,4.146186643,3.945546861,4.190633081,4.350960017,4.456312635,4.350960017,3.999604498,4.274005892,4.233188022,4.099672732,3.763266444,4.099672732,4.274005892,4.387324745,4.387324745,3.945546861,4.610454382,4.274005892,4.313222948,4.520847079,4.190633081,3.888399771,4.456312635,3.945546861,4.099672732,4.422413445,4.489100321,4.610454382,4.146186643,4.274005892,3.888399771,4.05088961,3.620210209,4.313222948,3.945546861,4.274005892,4.099672732,4.146186643,4.883737301,4.350960017,4.233188022,4.274005892,4.387324745,4.313222948,4.233188022,4.313222948,4.422413445,3.945546861,4.638623904,3.888399771,4.146186643,4.387324745,4.551616971,4.489100321,4.099672732,4.387324745,4.581468322,4.350960017,4.146186643,3.620210209,4.387324745,4.233188022,4.233188022,4.489100321,3.888399771,4.099672732,4.233188022,4.313222948,4.387324745,4.05088961,4.350960017,3.945546861,3.999604498,4.313222948,4.274005892,4.456312635,4.313222948,3.999604498,4.233188022,4.313222948,3.999604498,3.999604498,3.252680081,4.313222948,3.620210209,3.888399771,4.233188022,3.945546861,4.456312635,4.581468322,4.274005892,4.638623904,4.816298088,4.861759038,4.883737301,4.520847079,4.146186643,4.313222948,4.456312635,4.768671677,4.610454382,4.551616971,4.422413445,4.313222948,4.581468322,4.610454382,4.387324745,4.190633081,4.387324745,4.456312635,4.638623904,4.387324745,4.610454382,4.313222948,4.489100321,4.692688729,4.387324745,4.350960017,4.456312635,4.581468322,4.274005892,4.313222948,4.099672732,4.422413445,4.387324745,4.610454382,4.350960017,4.489100321,4.489100321,4.274005892,3.945546861,4.274005892,3.827788662,4.099672732,4.05088961,3.999604498,3.945546861,3.763266444,3.694293492,3.888399771,4.313222948,4.146186643,3.763266444
tr.306,2.5547992,2.890532324,3.429019947,3.429019947,3.583100931,3.834339093,3.02388302,3.71658708,2.332502458,2.890532324,3.141542114,2.890532324,0.979720519,2.736659859,3.509023796,2.736659859,2.332502458,3.342058496,3.777194824,3.02388302,2.332502458,3.141542114,2.890532324,2.890532324,2.890532324,2.736659859,3.246813947,3.02388302,2.890532324,3.71658708,2.5547992,3.141542114,3.02388302,2.5547992,2.332502458,2.332502458,3.246813947,3.141542114,3.141542114,3.02388302,1.646329834,3.652068922,2.736659859,3.246813947,3.02388302,3.02388302,3.02388302,2.890532324,2.332502458,3.246813947,2.5547992,2.890532324,2.332502458,2.5547992,2.736659859,2.736659859,2.890532324,2.5547992,2.332502458,3.246813947,3.652068922,2.736659859,3.246813947,2.736659859,3.246813947,3.02388302,3.71658708,3.652068922,3.02388302,2.736659859,3.429019947,3.509023796,2.5547992,1.646329834,3.342058496,3.429019947,3.02388302,2.736659859,3.246813947,2.736659859,2.890532324,2.890532324,2.332502458,3.246813947,2.046642615,2.5547992,3.429019947,3.02388302,3.429019947,3.02388302,3.141542114,2.332502458,2.890532324,3.342058496,2.736659859,2.736659859,2.5547992,2.890532324,2.5547992,3.141542114,3.583100931,3.429019947,3.02388302,3.583100931,3.246813947,3.02388302,2.890532324,3.141542114,3.02388302,2.5547992,3.509023796,3.583100931,3.246813947,2.736659859,2.046642615,3.02388302,3.141542114,3.141542114,2.5547992,2.736659859,3.02388302,3.02388302,3.246813947,3.246813947,3.02388302,2.890532324,2.736659859,3.02388302,2.736659859,3.141542114,3.02388302,1.646329834,3.141542114,2.046642615,3.141542114,2.890532324,2.332502458,3.429019947,3.141542114,2.5547992,2.736659859,2.736659859,2.5547992,2.890532324,2.890532324,2.046642615,2.5547992,2.736659859,2.890532324,2.5547992,3.71658708,2.736659859,1.646329834,3.141542114,2.5547992,3.141542114
tr.307,2.477699485,2.987397946,3.169525387,3.169525387,2.477699485,2.764611448,3.169525387,3.169525387,2.764611448,2.477699485,2.764611448,2.477699485,2.07442495,-0.693147181,3.169525387,2.07442495,2.987397946,3.323558967,-0.693147181,2.764611448,3.942367799,3.775351043,3.680068459,2.987397946,3.169525387,2.987397946,2.477699485,2.764611448,2.987397946,3.457014335,1.392865463,2.07442495,2.764611448,3.169525387,2.07442495,2.987397946,3.457014335,2.987397946,2.07442495,2.764611448,3.775351043,2.764611448,2.987397946,3.457014335,2.987397946,3.169525387,2.477699485,2.987397946,1.392865463,2.764611448,2.987397946,3.169525387,2.987397946,2.477699485,3.169525387,1.392865463,2.764611448,2.07442495,2.477699485,2.477699485,2.764611448,2.987397946,2.764611448,2.764611448,3.574745239,1.392865463,3.862341429,2.07442495,3.169525387,2.987397946,2.07442495,1.392865463,2.477699485,2.987397946,2.764611448,2.987397946,3.323558967,3.457014335,2.764611448,3.169525387,2.987397946,3.169525387,2.07442495,2.987397946,3.169525387,3.169525387,3.169525387,2.477699485,2.764611448,3.169525387,1.392865463,2.477699485,2.477699485,3.169525387,2.07442495,3.323558967,2.07442495,-0.693147181,2.477699485,3.323558967,3.574745239,3.574745239,2.764611448,2.07442495,2.477699485,2.987397946,2.987397946,2.477699485,2.07442495,2.987397946,2.764611448,2.477699485,2.07442495,3.942367799,3.323558967,2.987397946,3.323558967,2.764611448,2.477699485,2.764611448,2.987397946,2.477699485,2.477699485,3.323558967,3.457014335,2.764611448,2.987397946,2.07442495,3.457014335,2.987397946,2.764611448,2.987397946,3.169525387,2.07442495,1.392865463,2.07442495,2.477699485,1.392865463,2.987397946,1.392865463,2.07442495,1.392865463,2.764611448,2.987397946,3.169525387,2.764611448,2.477699485,2.987397946,2.764611448,2.07442495,3.323558967,2.477699485,3.574745239,3.169525387,3.169525387,2.764611448
tr.308,2.790527789,2.281371334,1.87914246,2.790527789,3.259957345,2.790527789,3.259957345,3.259957345,2.281371334,2.281371334,3.126538682,2.281371334,2.790527789,2.281371334,1.87914246,2.790527789,1.202951346,2.790527789,2.281371334,2.281371334,2.567913277,3.126538682,2.281371334,3.126538682,2.281371334,3.126538682,1.87914246,2.281371334,3.126538682,3.126538682,2.281371334,1.87914246,3.126538682,3.126538682,1.87914246,2.790527789,2.567913277,1.87914246,1.87914246,2.790527789,2.790527789,1.87914246,2.281371334,1.87914246,2.567913277,2.790527789,-0.693147181,1.87914246,1.87914246,2.281371334,2.281371334,2.567913277,2.281371334,2.790527789,3.126538682,3.126538682,2.790527789,2.281371334,3.259957345,1.202951346,2.567913277,2.281371334,2.790527789,2.281371334,1.202951346,3.482968277,3.377663071,2.972561615,2.567913277,1.87914246,2.567913277,2.790527789,1.87914246,2.281371334,-0.693147181,2.790527789,2.972561615,1.87914246,2.790527789,4.013442275,2.567913277,2.567913277,2.567913277,2.567913277,3.126538682,-0.693147181,1.202951346,1.202951346,2.281371334,2.281371334,2.281371334,3.665217772,2.567913277,3.259957345,2.281371334,2.790527789,1.202951346,1.87914246,2.567913277,2.790527789,2.281371334,2.281371334,-0.693147181,1.202951346,2.567913277,2.790527789,3.126538682,2.567913277,1.87914246,1.202951346,2.281371334,2.972561615,2.567913277,2.567913277,2.567913277,3.259957345,3.377663071,1.202951346,-0.693147181,2.281371334,2.281371334,3.578237528,1.202951346,1.202951346,3.259957345,1.202951346,3.377663071,1.87914246,1.87914246,1.87914246,2.972561615,2.567913277,2.972561615,2.790527789,1.202951346,2.972561615,2.281371334,1.87914246,2.567913277,2.281371334,3.126538682,1.202951346,1.87914246,1.202951346,2.281371334,1.202951346,1.87914246,1.87914246,2.281371334,2.567913277,3.126538682,1.202951346,2.281371334,2.567913277,1.87914246,2.790527789
tr.309,3.955143621,3.587518482,4.481177012,4.029238957,3.692842643,4.098221633,3.336328979,3.000160116,3.469786264,4.280522136,4.43466012,4.43466012,4.334584452,3.875116838,4.334584452,3.875116838,4.098221633,4.098221633,2.087103964,3.336328979,3.469786264,3.788125923,4.280522136,3.469786264,3.788125923,4.385873559,3.587518482,3.875116838,3.955143621,3.336328979,3.000160116,3.469786264,3.955143621,3.692842643,3.692842643,3.875116838,4.791317133,4.098221633,4.029238957,4.280522136,3.336328979,3.469786264,2.77736463,3.182292448,3.000160116,3.336328979,3.587518482,2.490433313,3.000160116,3.587518482,3.336328979,2.77736463,3.000160116,3.182292448,3.336328979,3.182292448,3.182292448,3.000160116,3.469786264,2.087103964,3.336328979,3.000160116,2.087103964,3.182292448,4.162751811,3.469786264,3.336328979,3.000160116,2.77736463,3.692842643,3.469786264,3.182292448,3.955143621,2.77736463,4.098221633,2.087103964,4.029238957,3.182292448,3.469786264,3.000160116,3.336328979,3.182292448,3.182292448,3.587518482,2.087103964,2.087103964,3.336328979,2.490433313,3.000160116,3.336328979,2.490433313,3.336328979,2.490433313,3.000160116,2.490433313,3.469786264,2.087103964,3.182292448,3.336328979,3.469786264,2.77736463,3.469786264,3.469786264,1.405260238,2.77736463,3.182292448,2.490433313,3.469786264,1.405260238,3.000160116,2.490433313,3.182292448,3.692842643,3.788125923,2.490433313,3.469786264,3.336328979,2.490433313,3.469786264,2.77736463,3.000160116,3.587518482,3.587518482,2.087103964,1.405260238,2.490433313,3.469786264,3.182292448,2.087103964,2.490433313,3.000160116,3.000160116,3.000160116,2.490433313,2.77736463,3.692842643,3.587518482,2.087103964,3.182292448,3.587518482,2.087103964,2.77736463,2.77736463,3.000160116,3.182292448,2.490433313,2.77736463,3.000160116,3.336328979,3.182292448,3.587518482,2.087103964,3.336328979,3.182292448,3.182292448,3.469786264
tr.310,3.455336259,3.193143905,2.970237052,3.529409899,3.723496751,2.970237052,3.28838102,3.455336259,3.662890921,3.529409899,3.375336814,2.683065793,3.193143905,2.683065793,3.529409899,2.683065793,3.662890921,3.834693311,3.087882115,2.836906802,3.087882115,3.723496751,3.598375071,3.087882115,3.087882115,3.375336814,3.28838102,3.455336259,3.375336814,3.193143905,3.193143905,2.970237052,3.455336259,2.836906802,2.836906802,2.970237052,3.28838102,2.501257181,3.375336814,3.28838102,3.193143905,3.087882115,3.662890921,2.836906802,3.193143905,3.193143905,2.836906802,2.970237052,3.529409899,2.970237052,3.529409899,3.375336814,3.455336259,3.723496751,3.28838102,3.193143905,3.28838102,3.375336814,3.375336814,3.598375071,2.970237052,3.375336814,4.186032276,3.723496751,3.723496751,3.28838102,3.455336259,3.193143905,3.375336814,3.455336259,3.28838102,3.455336259,3.375336814,3.193143905,3.723496751,3.087882115,3.981267123,2.836906802,2.836906802,1.993400432,3.375336814,3.193143905,3.455336259,3.455336259,3.28838102,3.087882115,3.455336259,3.723496751,3.087882115,2.683065793,3.375336814,2.501257181,2.970237052,3.087882115,3.087882115,2.836906802,3.885975225,2.836906802,3.455336259,3.087882115,3.780639417,3.375336814,2.501257181,2.501257181,3.087882115,3.28838102,3.529409899,3.193143905,3.193143905,3.193143905,3.087882115,2.836906802,2.970237052,3.087882115,3.193143905,3.455336259,2.970237052,2.970237052,3.375336814,1.993400432,2.683065793,3.193143905,3.780639417,3.455336259,3.28838102,2.970237052,2.501257181,3.662890921,2.279055857,4.068264595,3.375336814,3.662890921,3.28838102,2.501257181,3.193143905,3.662890921,3.455336259,3.375336814,2.836906802,2.836906802,2.836906802,3.529409899,2.970237052,2.970237052,2.970237052,3.087882115,3.087882115,2.683065793,3.780639417,2.683065793,3.193143905,2.683065793,3.375336814,2.970237052,2.683065793,1.993400432
tr.312,3.742254066,3.875752548,3.875752548,4.281157922,4.098857393,4.504284268,4.36119356,4.281157922,4.36119356,4.281157922,3.588154086,4.194155629,3.588154086,4.281157922,3.588154086,3.742254066,3.875752548,4.281157922,4.686596478,3.742254066,4.194155629,3.588154086,3.742254066,3.875752548,4.194155629,3.742254066,4.504284268,3.993513019,3.875752548,2.895579667,3.742254066,3.182927748,3.993513019,3.588154086,3.875752548,3.182927748,3.875752548,3.875752548,3.875752548,3.742254066,2.491066982,3.993513019,3.993513019,4.504284268,3.875752548,4.098857393,3.182927748,2.895579667,4.098857393,4.281157922,3.588154086,3.875752548,4.098857393,4.281157922,3.588154086,3.875752548,4.194155629,4.194155629,3.742254066,3.182927748,3.875752548,2.491066982,3.405916596,4.504284268,3.742254066,4.194155629,3.742254066,3.875752548,4.194155629,4.194155629,3.405916596,3.588154086,3.588154086,4.36119356,3.588154086,4.435295922,3.875752548,3.182927748,3.742254066,3.875752548,3.993513019,3.875752548,3.993513019,3.875752548,2.491066982,3.182927748,3.405916596,3.182927748,3.742254066,4.281157922,3.588154086,4.194155629,4.098857393,3.182927748,3.182927748,3.588154086,3.405916596,1.803016477,2.491066982,3.182927748,3.993513019,3.588154086,3.588154086,3.588154086,3.588154086,3.182927748,3.993513019,4.098857393,3.742254066,2.895579667,3.182927748,4.194155629,3.405916596,3.405916596,4.098857393,4.194155629,2.895579667,4.435295922,2.895579667,2.895579667,3.588154086,2.491066982,3.182927748,3.405916596,4.435295922,3.588154086,3.993513019,3.742254066,1.803016477,2.895579667,3.875752548,3.993513019,3.182927748,3.742254066,2.895579667,3.588154086,3.405916596,3.588154086,3.993513019,3.588154086,2.895579667,2.491066982,3.405916596,3.588154086,3.875752548,3.875752548,4.098857393,4.098857393,3.405916596,4.36119356,3.993513019,3.182927748,3.182927748,3.875752548,3.588154086,3.405916596
tr.313,4.000637785,3.931657305,4.065166164,4.18293375,4.18293375,4.18293375,3.777541341,3.857564692,3.48996102,3.23879842,4.000637785,2.902694838,3.08478646,3.08478646,3.857564692,3.931657305,4.12578238,3.931657305,3.931657305,3.931657305,3.931657305,4.065166164,4.337068998,3.690554834,3.59527735,3.59527735,3.23879842,4.288283214,3.777541341,4.000637785,4.288283214,3.777541341,3.59527735,4.337068998,4.288283214,3.690554834,4.18293375,3.372239747,3.931657305,3.372239747,3.857564692,3.690554834,3.59527735,4.288283214,3.777541341,3.690554834,3.931657305,3.23879842,2.902694838,3.931657305,4.23699501,3.690554834,3.777541341,3.372239747,3.690554834,3.777541341,3.23879842,4.000637785,3.931657305,3.857564692,3.59527735,3.777541341,3.59527735,3.931657305,3.931657305,4.12578238,4.18293375,3.23879842,4.18293375,4.337068998,3.372239747,4.383585217,3.777541341,3.48996102,3.857564692,3.59527735,4.12578238,4.000637785,3.690554834,3.931657305,4.12578238,3.48996102,4.000637785,3.48996102,3.372239747,3.931657305,3.48996102,4.383585217,4.288283214,3.857564692,3.690554834,3.777541341,3.857564692,4.000637785,3.23879842,3.23879842,3.08478646,4.000637785,3.931657305,3.59527735,3.777541341,3.857564692,4.065166164,3.690554834,3.690554834,4.18293375,4.065166164,3.690554834,2.679974161,3.48996102,3.372239747,3.48996102,3.931657305,4.065166164,3.931657305,3.372239747,4.12578238,3.59527735,3.690554834,3.857564692,3.48996102,3.372239747,1.990330258,3.08478646,4.23699501,3.690554834,4.18293375,4.000637785,3.690554834,3.59527735,3.372239747,4.18293375,4.12578238,3.777541341,3.48996102,3.59527735,4.065166164,3.857564692,3.777541341,3.777541341,3.931657305,4.23699501,3.690554834,3.690554834,3.372239747,3.690554834,3.59527735,3.48996102,4.065166164,3.23879842,3.931657305,3.59527735,3.372239747,3.690554834,3.372239747,3.777541341
tr.316,3.486016451,3.080844191,3.486016451,2.898754387,3.591332431,3.591332431,2.898754387,3.927711655,4.284337176,3.853619164,3.486016451,3.368295667,3.234855053,2.676037052,3.853619164,3.853619164,2.676037052,3.234855053,3.591332431,3.853619164,3.773595966,3.486016451,3.773595966,2.389273961,3.368295667,2.898754387,3.686609656,3.080844191,2.898754387,3.080844191,3.368295667,3.591332431,3.927711655,3.368295667,2.389273961,3.927711655,3.591332431,4.233049012,4.061220336,3.853619164,3.773595966,3.773595966,2.676037052,3.853619164,4.061220336,3.927711655,3.080844191,3.686609656,4.061220336,3.234855053,3.368295667,4.333122925,3.686609656,4.061220336,3.368295667,3.368295667,3.591332431,3.996692037,3.853619164,3.234855053,3.368295667,3.773595966,4.121836485,3.853619164,4.061220336,3.996692037,3.591332431,3.591332431,3.486016451,4.121836485,3.591332431,3.234855053,3.773595966,3.773595966,4.121836485,3.853619164,4.233049012,3.773595966,3.591332431,3.927711655,3.486016451,3.486016451,3.591332431,3.996692037,3.686609656,3.996692037,3.773595966,3.996692037,3.773595966,2.898754387,3.591332431,3.234855053,3.368295667,3.486016451,3.234855053,3.853619164,3.368295667,3.591332431,4.233049012,3.591332431,3.368295667,3.996692037,2.898754387,3.486016451,3.080844191,3.996692037,3.591332431,4.061220336,3.591332431,3.927711655,3.368295667,3.234855053,3.996692037,3.080844191,2.676037052,3.080844191,2.898754387,4.061220336,3.686609656,3.486016451,3.368295667,2.898754387,3.996692037,3.773595966,3.853619164,4.424087538,3.368295667,4.333122925,3.996692037,3.486016451,3.996692037,3.853619164,3.368295667,3.927711655,3.927711655,3.234855053,2.898754387,3.853619164,3.486016451,1.986420665,3.591332431,4.061220336,3.368295667,3.486016451,3.486016451,3.927711655,3.368295667,3.996692037,3.686609656,3.927711655,3.686609656,3.368295667,2.898754387,2.898754387,3.368295667,2.898754387
tr.317,3.562642954,2.688130011,3.785714106,3.157429107,2.870098484,2.46563548,3.380409863,4.022054387,3.157429107,3.475669797,3.85023704,3.275117244,3.475669797,3.024036084,3.275117244,2.870098484,3.475669797,3.380409863,3.380409863,3.275117244,3.275117244,2.46563548,3.562642954,3.275117244,3.275117244,3.380409863,2.870098484,3.642655914,3.275117244,3.642655914,3.562642954,3.967996329,3.380409863,3.642655914,3.275117244,2.688130011,3.157429107,2.46563548,3.275117244,3.275117244,3.475669797,3.642655914,4.022054387,3.475669797,3.910848742,3.157429107,3.380409863,3.85023704,2.688130011,2.870098484,3.024036084,3.642655914,3.024036084,3.275117244,3.275117244,3.562642954,3.71674028,3.562642954,2.688130011,3.380409863,3.967996329,3.642655914,3.85023704,3.642655914,3.785714106,4.122123289,3.71674028,3.157429107,3.910848742,3.562642954,3.642655914,3.785714106,2.870098484,3.024036084,2.870098484,3.910848742,3.380409863,3.380409863,3.85023704,3.380409863,3.642655914,3.85023704,3.71674028,3.562642954,3.275117244,2.870098484,3.275117244,3.475669797,3.71674028,3.562642954,3.157429107,3.380409863,3.475669797,3.785714106,3.024036084,2.870098484,3.642655914,3.275117244,2.46563548,3.275117244,3.475669797,3.910848742,3.785714106,3.275117244,3.71674028,3.910848742,3.475669797,3.71674028,3.275117244,3.024036084,3.275117244,3.785714106,3.562642954,3.562642954,3.562642954,3.910848742,3.024036084,3.024036084,3.157429107,3.562642954,3.562642954,3.275117244,4.022054387,3.562642954,3.380409863,3.380409863,3.157429107,3.157429107,3.85023704,3.71674028,3.380409863,3.642655914,-0.693147181,3.642655914,3.275117244,3.642655914,3.910848742,3.562642954,3.475669797,3.380409863,3.562642954,3.380409863,3.967996329,3.475669797,3.275117244,3.275117244,3.275117244,3.024036084,2.46563548,3.024036084,3.157429107,2.688130011,3.642655914,3.475669797,3.024036084,3.157429107
